UNIT_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS_GOOD,TENIS_FAIR,TENIS_POOR,BSKTB_GOOD,BSKTB_FAIR,BSKTB_POOR,BASEB_GOOD,BASEB_FAIR,BASEB_POOR,Soccer_GOO,Soccer_FAI,Soccer_POO,MPFLD_GOOD,MPFLD_FAIR,MPFLD_POOR,FITZN_GOOD,FITZN_FAIR,FITZN_POOR,SK8PK_GOOD,SK8PK_FAIR,SK8PK_POOR,PCNIC_GOOD,PCNIC_FAIR,PCNIC_POOR,PLGND_GOOD,PLGND_FAIR,PLGND_POOR,POOLS_GOOD,POOLS_FAIR,POOLS_POOR,SPPAD_GOOD,SPPAD_FAIR,SPPAD_POOR,DGPRK_GOOD,DGPRK_FAIR,DGPRK_POOR,GYMNA_GOOD,GYMNA_FAIR,GYMNA_POOR,COMCT_GOOD,COMCT_FAIR,COMCT_POOR,SNRCT_GOOD,SNRCT_FAIR,SNRCT_POOR,RSTRM_GOOD,RSTRM_FAIR,RSTRM_POOR,CPAD_LAYER,LAT_DD,LON_DD,UnitID_2,TYPE,Shape_area,Shape_len
"7,226",Unnamed site - Mountains Recreation and Conservation Authority,,Open Access,0.071,0.07059486,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.3173062,-118.3700905,"7,226",Natural Areas,"3,075.09996",233.6533821
"6,109",Shaffer Park,Shaffer Park,Open Access,0.073,0.07304319,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.87744535,-118.4031306,"6,109",Regional Open Space,"3,181.748721",248.6148087
"7,149",City of Glendale Verdugo Mountains Open Space,City of Glendale Verdugo Mtns. OS,Open Access,0.075,0.07536381,"Glendale, City of",City,City Agency,http://www.glendaleca.gov/government/city-departments/community-services-parks,"Glendale, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.17796985,-118.2649849,"7,149",Natural Areas,"3,282.834274",247.3213555
"46,467",Benito Juarez Park,Benito Juarez Park,Open Access,0.075,0.07548885,"Maywood, City of",City,City Agency,http://www.cityofmaywood.com/index.php?option=com_content&view=article&id=162&Itemid=69,"Maywood, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.99043797,-118.2036122,"46,467",Local Park,"3,288.281091",313.5432188
"45,897",K-9 Corner Dog Park,K-9 Corner Dog Park,Open Access,0.076,0.07579963,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.77793814,-118.1934397,"45,897",Regional Open Space,"3,301.818881",232.0676644
"46,472",San Gabriel Recreation Office,San Gabriel Rec. Office,Restricted Access,0.076,0.07576011,"San Gabriel, City of",City,City Agency,http://www.sangabrielcity.com/,"San Gabriel, City of",Park Node,Park < 5 Acres,true,true,true,Good,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,City,34.10220994,-118.1106703,"46,472",Local Park,"3,300.097264",231.0801318
"7,227",Unnamed site - Mountains Recreation and Conservation Authority,,Open Access,0.078,0.07761933,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.31697832,-118.3698032,"7,227",Natural Areas,"3,381.084648",263.6274631
"6,103",Moondust Park,Moondust Park,Open Access,0.081,0.08070487,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.8568819,-118.3880792,"6,103",Local Park,"3,515.490271",257.9520057
"6,696",San Gabriel River & Bike Trail,San Gabriel River & Bike Trail,Open Access,0.081,0.08055075,"Los Angeles - Flood Control District, County of",Special District,Flood District,http://dpw.lacounty.gov/lacfcd/,"Los Angeles - Flood Control District, County of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,33.98324217,-118.0725154,"6,696",Regional Open Space,"3,508.776774","1,277.646925"
"45,525",Rinaldi Park,Rinaldi Park,Open Access,0.083,0.08314234,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.27614888,-118.5367856,"45,525",Regional Open Space,"3,621.665743",272.6571994
"45,733",Wilton Place Park,Wilton Place Park,Open Access,0.084,0.08362719,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.05236394,-118.3148134,"45,733",Local Park,"3,642.785696",287.4004985
"46,346",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,0.084,0.08401316,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.12201633,-118.600905,"46,346",Natural Areas,"3,659.598454",257.4994688
"45,886",East Village Arts Park,East Village Arts Park,Open Access,0.086,0.08615748,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.76907813,-118.1872896,"45,886",Local Park,"3,753.004889",350.1900104
"100,010",La Mirada Community Gymnasium,La Mirada Community Gymnasium,Open Access,0.086,0.08684443,,,,,,Park Node,Park < 5 Acres,true,true,true,Not Reported,Not Reported,Not Reported,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,33.9027713,-118.0095279,"100,010",Local Park,"3,782.92812",258.4707445
"46,500",Eighth Street and Valley Drive Green Space,Eighth Street and Valley Drive Green Space,Open Access,0.087,0.0871025,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.85992872,-118.3942939,"46,500",Regional Open Space,"3,794.169939",285.8080363
"15,012",Ross Valencia Community Park,Ross Valencia Community Park,Open Access,0.088,0.08823202,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.04457345,-118.2121481,"15,012",Local Park,"3,843.371599",310.3968795
"45,059",Normandie and Cordova Park,Normandie and Cordova Park,Open Access,0.088,0.08840915,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non Governmental Organization,34.03932392,-118.3004936,"45,059",Local Park,"3,851.086996",314.256242
"46,113",Mud Springs Monument,Mud Springs Monument,Open Access,0.088,0.08795676,"San Dimas, City of",City,City Agency,http://www.cityofsandimas.com/ps.parksrecreation.cfm?ID=2157,"San Dimas, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.10317387,-117.798232,"46,113",Regional Open Space,"3,831.381186",298.5470539
"45,017",111th Place Neighborhood Park,111th Place Neighborhood Park,Open Access,0.09,0.08991612,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.93418859,-118.2712464,"45,017",Local Park,"3,916.730325",321.0214789
"100,004",Kersting Court,Kersting Court,Open Access,0.09,0.0932956,,,,,,Park Node,Park < 5 Acres,true,true,true,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.16206885,-118.0529162,"100,004",Local Park,"4,063.940151",309.7931955
"6,336",Triangle Park,Triangle Park,Open Access,0.091,0.09096399,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.98750098,-118.4563351,"6,336",Local Park,"3,962.375627",288.5652457
"2,916",Kittridge Mini Park,Kittridge Mini Park,Open Access,0.092,0.09185708,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.19017858,-118.426119,"2,916",Regional Open Space,"4,001.278574",323.5897724
"5,984",Miramar Park,Miramar Park,Open Access,0.093,0.09273317,South Bay Cities Sanitation District,Special District,Sanitation District,http://www.lacsd.org/,South Bay Cities Sanitation District,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,33.81532373,-118.3901391,"5,984",Regional Open Space,"4,039.440745",330.7477079
"46,171",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,0.095,0.09503836,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.10669033,-118.2129235,"46,171",Natural Areas,"4,139.854308",310.3657508
"5,598",National Mini Park,Nat. Mini Park,Open Access,0.097,0.09653415,"Culver City, City of",City,City Agency,http://www.culvercity.org/Home/Government/PRCS,"Culver City, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.02790816,-118.3865106,"5,598",Regional Open Space,"4,205.010717",336.0142137
"46,379",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,0.097,0.09711847,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.03992479,-118.5574564,"46,379",Natural Areas,"4,230.463456",285.8294715
"12,674",Santa Monica Mountains National Recreation Area,Santa Monica Mtns. NRA,Open Access,0.098,0.09796588,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Santa Monica Mountains Conservancy,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other State,34.11428674,-118.5813951,"12,674",Natural Areas,"4,267.376827",369.2151585
"6,084",Sneary Parkette,Sneary Parkette,Open Access,0.1,0.10047326,"Redondo Beach, City of",City,City Agency,http://www.redondo.org,"Redondo Beach, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.86345464,-118.3817034,"6,084",Local Park,"4,376.597814",338.1106535
"12,853",MRCA Parkland,MRCA Parkland,Open Access,0.101,0.10129175,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.28018383,-118.5919724,"12,853",Regional Open Space,"4,412.251183",276.9868975
"46,025",Chess Park,Chess Park,Open Access,0.101,0.10073741,"Glendale, City of",City,City Agency,http://www.glendaleca.gov/government/city-departments/community-services-parks,"Glendale, City of",Park Node,Park < 5 Acres,true,true,true,Good,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.14908481,-118.2554692,"46,025",Local Park,"4,388.104197",356.8511663
"46,546",Thienes Gateway Park,Thienes Gateway Park,Open Access,0.101,0.10063157,"South El Monte, City of",City,City Agency,http://www.ci.south-el-monte.ca.us/CITYDEPARTMENTSSERVICES/CommunityServices/ParksandRecreationDivision.aspx,"South El Monte, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.0389661,-118.028167,"46,546",Regional Open Space,"4,383.493839",304.0864487
"6,656",Treasure Island Park,Treasure Island Park,Open Access,0.102,0.10215388,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.75286552,-118.1254249,"6,656",Regional Open Space,"4,449.805066",360.0664866
"12,422",Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.102,0.10230196,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.13922406,-118.6742268,"12,422",Natural Areas,"4,456.255536",273.8631689
"45,734",Wall Street Community Park,Wall Street Community Park,Open Access,0.102,0.10196554,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.95951087,-118.2714549,"45,734",Local Park,"4,441.601153",271.0462808
"46,495",Fifth Street & Prospect Avenue Park,Fifth Street & Prospect Avenue Park,Open Access,0.102,0.10202941,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.85845992,-118.3868946,"46,495",Regional Open Space,"4,444.383406",444.2346924
"45,060",West Boulevard Park,West Boulevard Park,Open Access,0.103,0.10312716,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non Governmental Organization,34.03364266,-118.3407636,"45,060",Local Park,"4,492.201198",308.7987368
"45,811",Mecca Avenue Park,Mecca Avenue Park,Open Access,0.104,0.10446834,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.16702934,-118.5373021,"45,811",Regional Open Space,"4,550.622687",307.0164698
"45,924",Robert Gumbiner Park,Robert Gumbiner Park,No Public Access,0.104,0.10398876,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Park Node,Park < 5 Acres,true,true,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.77491779,-118.1804895,"45,924",Local Park,"4,529.732065",374.7705519
"45,740",McKinley Avenue Pocket Park,McKinley Avenue Pocket Park,Open Access,0.105,0.10530516,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Good,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.9987413,-118.2606392,"45,740",Local Park,"4,587.07451",272.2432182
"7,131",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,0.106,0.10573299,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.09268997,-118.4412407,"7,131",Natural Areas,"4,605.710471",294.5097674
"22,157",Pequeno Park,Pequeno Park,Open Access,0.107,0.10721465,"Paramount, City of",City,City Agency,http://www.paramountcity.com/ps.parksrecreation.cfm?ID=6,"Paramount, City of",Park Node,Park < 5 Acres,true,true,true,Poor,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.90565701,-118.1518969,"22,157",Local Park,"4,670.251678",389.6287813
"6,221",Watts Towers of Simon Rodia State Historic Park,Watts Towers of Simon Rodia SHP,Open Access,0.108,0.10821257,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California Department of Parks and Recreation,33.93873435,-118.2411148,"6,221",Regional Open Space,"4,713.720786",356.7573929
"35,507",Greenbelt SE Bindewald NW Calle Mayor,Greenbelt SE Bindewald NW Calle Mayor,Open Access,0.109,0.10873858,"Torrance, City of",City,City Agency,http://www.torranceca.gov/,"Torrance, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.8152173,-118.3662738,"35,507",Regional Open Space,"4,736.633542",316.7646115
"46,516",Formosa Park,Formosa Park,Open Access,0.109,0.10920473,Private Landowner,Private,Other,,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private,34.09181291,-118.3459104,"46,516",Local Park,"4,756.938854",344.8403861
"45,912",Maurice 'Mossy' Kent Park,Maurice 'Mossy' Kent Park,Open Access,0.11,0.09613776,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.75136407,-118.1129873,"45,912",Local Park,"4,187.744087",276.6306701
"35,560",Grass Median Calle Miramar and Calle Aragon,Grass Median Calle Miramar and Calle Aragon,Open Access,0.111,0.11069404,"Torrance, City of",City,City Agency,http://www.torranceca.gov/,"Torrance, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.80855017,-118.3783717,"35,560",Regional Open Space,"4,821.813136",264.1810876
"45,731",105th Street Pocket Park,105th Street Pocket Park,Open Access,0.111,0.11087865,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.94098122,-118.2852287,"45,731",Local Park,"4,829.854835",314.0094349
